,id,title,author,authoryearofbirth,avg_speed,normalized_volume,log_downloads
855,PG18789,Swirling Waters,"Rittenberg, Max",1880.0,0.08972603,0.7047982593390769,4.820281565605037
856,PG1878,A Millionaire of Yesterday,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,0.07237895,0.6426859089095782,4.727387818712341
857,PG18801,Green Valley,"Reynolds, Katharine Yirsa",1883.0,0.08250906,0.6106551380451126,4.653960350157523
858,PG18810,Alec Forbes of Howglen,"MacDonald, George",1824.0,0.099974014,0.8584339493773115,4.727387818712341
859,PG18813,The Tiger of Mysore: A Story of the War with Tippoo Saib,"Henty, G. A. (George Alfred)",1832.0,0.0852633,0.7451201693781205,4.442651256490317
860,PG18816,Stand By The Union,"Optic, Oliver",1822.0,0.07901187,0.7112773387590209,4.553876891600541
861,PG18817,Ralestone Luck,"Norton, Andre",1912.0,0.0930923,0.7021681319956008,5.220355825078324
862,PG1881,The Call of the Canyon,"Grey, Zane",1872.0,0.084628105,0.7277996284481507,5.556828061699537
863,PG1882,The Young Forester,"Grey, Zane",1872.0,0.076669134,0.6551125743873886,4.430816798843313
864,PG18847,The White Sister,"Crawford, F. Marion (Francis Marion)",1854.0,0.08423209,0.7368107871863029,4.3694478524670215
865,PG18857,A Journey to the Centre of the Earth,"Verne, Jules",1828.0,0.0760631,0.6673766401369551,8.03073492409854
866,PG18868,With Kitchener in the Soudan: A Story of Atbara and Omdurman,"Henty, G. A. (George Alfred)",1832.0,0.080844015,0.8543621471168124,4.430816798843313
867,PG18875,The Prairie Wife,"Stringer, Arthur",1874.0,0.09975247,0.679398046467584,5.389071729816501
868,PG18876,Woman Triumphant (La Maja Desnuda),"Blasco Ibáñez, Vicente",1867.0,0.069686376,0.7783033402380136,4.983606621708336
869,PG18882,The Isles of Sunset,"Benson, Arthur Christopher",1862.0,0.079204835,0.522381041703251,4.0943445622221
870,PG18883,The Four Feathers,"Mason, A. E. W. (Alfred Edward Woodley)",1865.0,0.07497765,0.7697730149683633,5.225746673713202
871,PG1888,The Bittermeads Mystery,"Punshon, E. R. (Ernest Robertson)",1872.0,0.07592989,0.6923670531570412,3.970291913552122
872,PG18892,A Thoughtless Yes,"Gardener, Helen H. (Helen Hamilton)",1853.0,0.07666523,0.5912374693507106,4.330733340286331
873,PG18895,At Home with the Jardines,"Bell, Lilian",1867.0,0.08661335,0.690446184886518,4.174387269895637
874,PG18902,Flood Tide,"Bassett, Sara Ware",1872.0,0.08187791,0.6996871301654876,4.634728988229636
875,PG18916,Daughter of the Sun: A Tale of Adventure,"Gregory, Jackson",1882.0,0.08181352,0.6923430116372347,5.111987788356544
876,PG18945,Robin,"Burnett, Frances Hodgson",1849.0,0.069937535,0.7455494227367973,4.718498871295094
877,PG1895,Armadale,"Collins, Wilkie",1824.0,0.07424308,0.9104232715091172,5.697093486505405
878,PG18960,The King's Men: A Tale of To-morrow,"Grant, Robert",1852.0,0.08145712,0.6217152358877471,4.955827057601261
879,PG18961,The Craft of Fiction,"Lubbock, Percy",1879.0,0.05624514,0.6508805549708868,5.659482215759621
880,PG1897,The Seventh Man,"Brand, Max",1892.0,0.07619159,0.7659945994296083,5.332718793265369
881,PG18989,How Women Love (Soul Analysis),"Nordau, Max Simon",1849.0,0.081807226,0.6493552150899926,4.430816798843313
882,PG18997,"The Vicomte de Bragelonne; Or, Ten Years Later: Being the completion of ""The Three Musketeers"" and ""Twenty Years After""","Dumas, Alexandre",1802.0,0.07684626,0.924733619453066,5.1298987149230735
883,PG19001,All Aboard: A Story for Girls,"Newberry, Fannie E. (Fannie Ellsworth)",1848.0,0.080934174,0.6890059609495636,3.80666248977032
884,PG1900,Typee: A Romance of the South Seas,"Melville, Herman",1819.0,0.07106933,0.8031894516412378,5.855071922202427
885,PG19010,The Admirable Tinker: Child of the World,"Jepson, Edgar",1863.0,0.08336612,0.6168353095816422,3.912023005428146
886,PG19016,"Dave Porter at Star Ranch; Or, The Cowboy's Secret","Stratemeyer, Edward",1862.0,0.08441258,0.6529580378657163,4.51085950651685
887,PG19023,A Daughter of the Sioux: A Tale of the Indian frontier,"King, Charles",1844.0,0.071809895,0.716715663950012,4.406719247264253
888,PG19041,Blister Jones,"Foote, John Taintor",1881.0,0.095178485,0.5094011600966076,4.499809670330265
889,PG19057,Red-Robin,"Abbott, Jane",1881.0,0.07354051,0.7610170821271183,4.330733340286331
890,PG19069,The Silent House,"Hume, Fergus",1859.0,0.07749374,0.7037485250725782,4.663439094112067
891,PG1906,"Erewhon; Or, Over the Range","Butler, Samuel",1835.0,0.075781815,0.6816080819248943,6.9865664594064265
892,PG19070,Both Sides the Border: A Tale of Hotspur and Glendower,"Henty, G. A. (George Alfred)",1832.0,0.081447095,0.8482825380051578,4.219507705176107
893,PG19085,The Prelude to Adventure,"Walpole, Hugh",1884.0,0.08269457,0.6804559362965785,4.262679877041316
894,PG19089,A Pagan of the Hills,"Buck, Charles Neville",1879.0,0.06558457,0.5762527371907817,4.30406509320417
895,PG19107,An Arkansas Planter,"Read, Opie Percival",1852.0,0.08036427,0.7051600677992221,4.343805421853684
896,PG19108,The Golden Silence,"Williamson, C. N. (Charles Norris)",1859.0,0.08681653,0.8695505536283158,4.762173934797756
897,PG1913,The Drums of Jeopardy,"MacGrath, Harold",1871.0,0.06860706,0.7863341709040883,4.499809670330265
898,PG19140,Girlhood and Womanhood: The Story of some Fortunes and Misfortunes,"Tytler, Sarah",1827.0,0.072338946,0.7759233905663383,4.770684624465665
899,PG19141,Edison's Conquest of Mars,"Serviss, Garrett Putman",1851.0,0.070573576,0.6357564591468152,5.564520407322694
900,PG19145,The Time Traders,"Norton, Andre",1912.0,0.07595185,0.5342016341411429,5.181783550292085
901,PG19146,"The Entailed Hat; Or, Patty Cannon's Times","Townsend, George Alfred",1841.0,0.092570744,0.8835582875277836,5.198497031265826
902,PG19148,The Henchman,"Luther, Mark Lee",1872.0,0.064307064,0.6740704668313741,3.9318256327243257
903,PG19154,With Lee in Virginia: A Story of the American Civil War,"Henty, G. A. (George Alfred)",1832.0,0.08980454,0.7903146788538699,4.430816798843313
904,PG1917,The Queen of Hearts,"Collins, Wilkie",1824.0,0.07442246,0.7983185101681516,5.298317366548036
905,PG19191,The Fruit of the Tree,"Wharton, Edith",1862.0,0.06927272,0.8528601979714379,4.77912349311153
906,PG19206,Under Drake's Flag: A Tale of the Spanish Main,"Henty, G. A. (George Alfred)",1832.0,0.076846205,0.8203828986535403,4.418840607796598
907,PG19231,The mummy and Miss Nitocris : a phantasy of the fourth dimension,"Griffith, George Chetwynd",1857.0,0.08930335,0.7466433514048517,5.375278407684165
908,PG19235,Under the Great Bear,"Munroe, Kirk",1850.0,0.08168061,0.649922780716809,4.23410650459726
909,PG1923,The Poisoned Pen,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,0.07766114,0.6532267591186071,4.59511985013459
910,PG19246,The Young Pitcher,"Grey, Zane",1872.0,0.08565559,0.5861914993224995,4.820281565605037
911,PG1927,"Elinor Wyllys; Or, The Young Folk of Longbridge: A Tale. Volume 1","Cooper, Susan Fenimore",1813.0,0.08040122,0.7447272640280096,3.871201010907891
912,PG19288,Bohemian Days: Three American Tales,"Townsend, George Alfred",1841.0,0.076465055,0.6717700797236845,4.852030263919617
913,PG1928,"Elinor Wyllys; Or, The Young Folk of Longbridge: A Tale. Volume 2","Cooper, Susan Fenimore",1813.0,0.08170291,0.8029661149275841,4.060443010546419
914,PG19304,Secret History Revealed By Lady Peggy O'Malley,"Williamson, C. N. (Charles Norris)",1859.0,0.077043176,0.7545894891474778,4.31748811353631
915,PG1930,Penguin Island,"France, Anatole",1844.0,0.07679921,0.6954329704584322,5.298317366548036
916,PG19310,Happy Pollyooly: The Rich Little Poor Girl,"Jepson, Edgar",1863.0,0.07732058,0.6144787658200843,4.174387269895637
917,PG1931,The Zeppelin's Passenger,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,0.06857694,0.6933388463765051,4.51085950651685
918,PG1933,The History of Samuel Titmarsh and the Great Hoggarty Diamond,"Thackeray, William Makepeace",1811.0,0.085187756,0.5439401613271996,4.127134385045092
919,PG19353,"Captain Jinks, Hero","Crosby, Ernest",1856.0,0.080175586,0.6833102324533635,4.30406509320417
920,PG19360,Six to Sixteen: A Story for Girls,"Ewing, Juliana Horatia",1841.0,0.08809312,0.6797526975085296,4.442651256490317
921,PG19369,The Triumphs of Eugène Valmont,"Barr, Robert",1850.0,0.07614366,0.7401169183666989,5.111987788356544
922,PG19371,The Forfeit,"Cullum, Ridgwell",1867.0,0.08070109,0.7913835528265001,4.59511985013459
923,PG1937,The Second Jungle Book,"Kipling, Rudyard",1865.0,0.08192036,0.6445221302762747,6.352629396319567
924,PG1938,Resurrection,"Tolstoy, Leo, graf",1828.0,0.089334354,0.8689249225351291,6.272877006546167
925,PG19398,"By Right of Conquest; Or, With Cortez in Mexico","Henty, G. A. (George Alfred)",1832.0,0.08391973,0.8333370313205555,4.454347296253507
926,PG19402,Frank Merriwell's Reward,"Standish, Burt L.",1866.0,0.08184619,0.7240803319247182,4.442651256490317
927,PG19403,Murder at Bridge,"Austin, Anne",1895.0,0.07497289,0.7459643182495636,4.955827057601261
928,PG19411,The woman's way,"Garvice, Charles",1850.0,0.075117774,0.8074943662988648,4.23410650459726
929,PG19412,Set in Silver,"Williamson, C. N. (Charles Norris)",1859.0,0.08152686,0.7717863041726695,4.634728988229636
930,PG19419,In the Rocky Mountains: A Tale of Adventure,"Kingston, William Henry Giles",1814.0,0.075250536,0.6894227863017562,4.007333185232471
931,PG19436,The Fifth Wheel: A Novel,"Prouty, Olive Higgins",1882.0,0.07420405,0.7299557686569622,4.543294782270004
932,PG19441,My Friend the Chauffeur,"Williamson, C. N. (Charles Norris)",1859.0,0.07853754,0.802931937565133,5.262690188904886
933,PG19451,"Double Trouble; Or, Every Hero His Own Villain","Quick, Herbert",1861.0,0.07986304,0.6736573122854765,4.343805421853684
934,PG19472,Branded,"Lynde, Francis",1856.0,0.07597492,0.6775878490120718,4.382026634673881
935,PG19478,Four-Day Planet,"Piper, H. Beam",1904.0,0.08001652,0.623908051767775,4.867534450455582
936,PG1947,Scaramouche: A Romance of the French Revolution,"Sabatini, Rafael",1875.0,0.073790446,0.799372910010064,6.703188113240863
937,PG19485,The Long Night,"Weyman, Stanley John",1855.0,0.07459968,0.8365206838686524,4.795790545596741
938,PG1948,The Story of a Bad Boy,"Aldrich, Thomas Bailey",1836.0,0.07614376,0.5213300169919892,6.459904454377535
939,PG19491,The Way of Ambition,"Hichens, Robert",1864.0,0.07191867,0.8566574509916143,4.382026634673881
940,PG19500,Can You Forgive Her?,"Trollope, Anthony",1815.0,0.07488101,0.9197103057582852,5.5093883366279774
941,PG19502,Frank Merriwell's Chums,"Standish, Burt L.",1866.0,0.09131452,0.7037511215786112,5.087596335232384
942,PG1951,The Coming Race,"Lytton, Edward Bulwer Lytton, Baron",1803.0,0.07468124,0.6519003043449957,6.530877627725885
943,PG19527,The Yukon Trail: A Tale of the North,"Raine, William MacLeod",1871.0,0.08042477,0.6363160696697266,5.262690188904886
944,PG19539,The Stowaway Girl,"Tracy, Louis",1863.0,0.07630055,0.7650880362043555,4.919980925828125
945,PG19562,Napoleon and the Queen of Prussia,"Mühlbach, L. (Luise)",1814.0,0.08092226,0.8935500533840607,4.442651256490317
946,PG19569,The guests of Hercules,"Williamson, C. N. (Charles Norris)",1859.0,0.07859641,0.8001930330731261,4.477336814478207
947,PG19586,The Simpkins Plot,"Birmingham, George A.",1865.0,0.07638603,0.7587122422880852,4.04305126783455
948,PG19614,The Dark Forest,"Walpole, Hugh",1884.0,0.08744206,0.6881726320680575,4.804021044733257
949,PG19651,Key Out of Time,"Norton, Andre",1912.0,0.071529895,0.6218566956047792,5.10594547390058
950,PG1965,Captain Blood,"Sabatini, Rafael",1875.0,0.075022854,0.8036285315804016,6.3578422665081
951,PG19660,Man of Many Minds,"Evans, E. Everett (Edward Everett)",1893.0,0.072275266,0.6630327780725893,5.017279836814924
952,PG1966,The Path of the King,"Buchan, John",1875.0,0.08157975,0.7025298501232936,4.653960350157523
953,PG1969,Catherine: A Story,"Thackeray, William Makepeace",1811.0,0.07763471,0.6794386676198254,4.394449154672439
954,PG19714,With Frederick the Great: A Story of the Seven Years' War,"Henty, G. A. (George Alfred)",1832.0,0.08537989,0.8375875522122237,4.74493212836325
955,PG19717,"The Bostonians, Vol. I (of II)","James, Henry",1843.0,0.062402893,0.6615286758350133,5.823045895483019
956,PG19718,"The Bostonians, Vol. II (of II)","James, Henry",1843.0,0.06570243,0.7100038057196937,4.852030263919617
957,PG1971,"Erewhon Revisited Twenty Years Later, Both by the Original Discoverer of the Country and by His Son","Butler, Samuel",1835.0,0.08981748,0.633655580261352,4.219507705176107
958,PG19735,Phantom Wires: A Novel,"Stringer, Arthur",1874.0,0.078460366,0.6955901227339741,4.700480365792417
959,PG19742,The Heather-Moon,"Williamson, C. N. (Charles Norris)",1859.0,0.074175745,0.8396429836958864,5.135798437050262
960,PG19746,The Colonel's Dream,"Chesnutt, Charles W. (Charles Waddell)",1858.0,0.10002928,0.7649178947169658,4.454347296253507
961,PG19751,The Mayor of Troy,"Quiller-Couch, Arthur",1863.0,0.08219328,0.6465692495965527,4.219507705176107
962,PG19752,Quisanté,"Hope, Anthony",1863.0,0.06902637,0.6360106171016616,4.465908118654584
963,PG19754,Debit and Credit: Translated from the German of Gustav Freytag,"Freytag, Gustav",1816.0,0.07474864,0.8631936731001015,4.74493212836325
964,PG1975,The Legacy of Cain,"Collins, Wilkie",1824.0,0.06637715,0.8056492907743628,4.51085950651685
965,PG19766,Young Lucretia and Other Stories,"Freeman, Mary Eleanor Wilkins",1852.0,0.08150593,0.6401246467810322,4.812184355372417
966,PG1976,Peter Ruff and the Double Four,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,0.06971759,0.8483223195849766,4.262679877041316
967,PG19771,Henrietta Temple: A Love Story,"Disraeli, Benjamin, Earl of Beaconsfield",1804.0,0.07727011,0.8177770739205018,4.6443908991413725
968,PG19798,The Farringdons,"Fowler, Ellen Thorneycroft",1860.0,0.078542404,0.793175378211309,4.30406509320417
969,PG19802,Cobwebs and Cables,"Stretton, Hesba",1832.0,0.07364784,0.6963129631355645,4.23410650459726
970,PG19810,My Ántonia,"Cather, Willa",1873.0,0.07507416,0.7258165650315681,6.056784013228625
971,PG19851,More Tish,"Rinehart, Mary Roberts",1876.0,0.07042863,0.6616626202716551,4.709530201312334
972,PG19853,Bob Hunt in Canada,"Orton, George W.",1873.0,0.08551292,0.6583178826107199,3.8918202981106265
973,PG19859,"A Flat Iron for a Farthing; or, Some Passages in the Life of an only Son","Ewing, Juliana Horatia",1841.0,0.076330446,0.7088721973606713,4.330733340286331
974,PG19861,The Lady Paramount,"Harland, Henry",1861.0,0.08188937,0.6198311743494306,4.204692619390966
975,PG19877,Jack Haydon's Quest,"Finnemore, John",1863.0,0.079445966,0.758272412302379,4.653960350157523
976,PG1987,The Outlet,"Adams, Andy",1859.0,0.072464906,0.7867582967792653,4.584967478670572
977,PG19907,Around the World in Ten Days,"Fraser, Chelsea Curtis",1876.0,0.08095212,0.5632724846291868,3.951243718581428
978,PG19943,The Hippodrome,"Hayward, Rachel",1886.0,0.07449281,0.6066206929112822,3.555348061489413
979,PG19948,Potash and Perlmutter Settle Things,"Glass, Montague",1877.0,0.08488288,0.6295039182095918,4.330733340286331
980,PG19968,A Busy Year at the Old Squire's,"Stephens, C. A. (Charles Asbury)",1844.0,0.08866997,0.696384789511042,4.418840607796598
981,PG19977,The Blue Pavilions,"Quiller-Couch, Arthur",1863.0,0.079930894,0.6686229161424164,4.02535169073515
982,PG19981,Doctor Luke of the Labrador,"Duncan, Norman",1871.0,0.09129925,0.6771771689847977,4.6443908991413725
983,PG1999,Crome Yellow,"Huxley, Aldous",1894.0,0.08755249,0.631366574444416,5.908082938168931
984,PG20002,Alroy: The Prince of the Captivity,"Disraeli, Benjamin, Earl of Beaconsfield",1804.0,0.087619714,0.7349320886448898,5.288267030694535
985,PG20004,"Tancred; Or, The New Crusade","Disraeli, Benjamin, Earl of Beaconsfield",1804.0,0.0777311,0.8392976052055872,5.3230099791384085
986,PG20008,The Young Duke,"Disraeli, Benjamin, Earl of Beaconsfield",1804.0,0.070851125,0.7857939526936737,5.062595033026967
987,PG20033,Quin,"Rice, Alice Caldwell Hegan",1870.0,0.06924751,0.7331216730309588,4.941642422609304
988,PG20040,"The Call of the Beaver Patrol; Or, A Break in the Glacier","Ralphson, G. Harvey (George Harvey)",1879.0,0.08799465,0.6844032012803257,4.584967478670572
989,PG20052,"We Ten: Or, The Story of the Roses","Yechton, Barbara",1864.0,0.08149127,0.7298281388675919,4.700480365792417
990,PG20053,"The Rover Boys in the Air; Or, From College Campus to the Clouds","Stratemeyer, Edward",1862.0,0.08794075,0.6388133144579207,4.672828834461906
991,PG20054,The Mermaid: A Love Tale,"Dougall, L. (Lily)",1858.0,0.113177165,0.7104961428708217,5.087596335232384
992,PG20058,The Napoleon of Notting Hill,"Chesterton, G. K. (Gilbert Keith)",1874.0,0.07840782,0.6470560512209996,6.831953565565855
993,PG2005,Piccadilly Jim,"Wodehouse, P. G. (Pelham Grenville)",1881.0,0.07084351,0.6989066919484568,5.19295685089021
994,PG20071,"Sue, A Little Heroine","Meade, L. T.",1854.0,0.08830251,0.6831115772607379,4.934473933130692
995,PG20075,Frank Fairlegh: Scenes from the Life of a Private Pupil,"Smedley, Frank E. (Frank Edward)",1818.0,0.07533777,0.8876102707750145,6.881411303642535
996,PG20081,A Houseful of Girls,"Tytler, Sarah",1827.0,0.06750015,0.7654644649622113,5.351858133476067
997,PG20082,Warrior Gap: A Story of the Sioux Outbreak of '68.,"King, Charles",1844.0,0.07321401,0.5818100249495737,4.23410650459726
998,PG20084,The Beach of Dreams: A Romance,"Stacpoole, H. De Vere (Henry De Vere)",1863.0,0.08027324,0.6650224401592828,4.941642422609304
999,PG20085,The Tragic Muse,"James, Henry",1843.0,0.07090253,0.893412653014079,5.424950017481403
1000,PG20087,"The Pony Rider Boys in Texas; Or, The Veiled Riddle of the Plains","Patchin, Frank Gee",1861.0,0.07857094,0.6138840602151739,4.532599493153256
1001,PG20091,No Surrender! A Tale of the Rising in La Vendee,"Henty, G. A. (George Alfred)",1832.0,0.07424782,0.7754320587232705,4.330733340286331
1002,PG20101,Under Fire,"King, Charles",1844.0,0.07102584,0.8402057232016078,5.575949103146316
1003,PG2011,Rudder Grange,"Stockton, Frank R.",1834.0,0.115943484,0.660036587820962,4.07753744390572
1004,PG20122,The queen's necklace,"Dumas, Alexandre",1802.0,0.07853502,0.8341880476662181,4.976733742420574
1005,PG20127,Here are Ladies,"Stephens, James",1882.0,0.079991035,0.535007257964944,4.31748811353631
1006,PG2013,The Pit-Prop Syndicate,"Crofts, Freeman Wills",1879.0,0.0780204,0.7989829692254353,4.812184355372417
1007,PG20147,Rip Foster Rides the Gray Planet,"Goodwin, Harold L. (Harold Leland)",1914.0,0.06837799,0.6451703279907848,4.624972813284271
1008,PG2014,The Lodger,"Lowndes, Marie Belloc",1868.0,0.070760205,0.6911788807497139,5.262690188904886
1009,PG20152,The Winning Clue,"Hay, James",1881.0,0.07295192,0.6931823438580557,4.584967478670572
1010,PG20155,The White Desert,"Cooper, Courtney Ryley",1886.0,0.079478994,0.6527435867928035,4.770684624465665
1011,PG20157,The Call of the Blood,"Hichens, Robert",1864.0,0.081632644,0.8371391327087556,4.219507705176107
1012,PG20163,The Jolliest School of All,"Brazil, Angela",1869.0,0.08935089,0.7307947758844233,5.916202062607435
1013,PG20185,Eventide: A Series of Tales and Poems,"Afton, Effie",1829.0,0.072032616,0.8149946646599487,4.356708826689592
1014,PG20198,Lavengro: the Scholar - the Gypsy - the Priest,"Borrow, George",1803.0,0.085946254,0.9023587674985668,4.356708826689592
1015,PG20201,Mary Gray,"Tynan, Katharine",1861.0,0.073695,0.6879743177471657,4.74493212836325
1016,PG20207,Under Wellington's Command: A Tale of the Peninsular War,"Henty, G. A. (George Alfred)",1832.0,0.081757635,0.8078680790028506,4.477336814478207
1017,PG20208,"Boy Scouts in the Philippines; Or, The Key to the Treaty Box","Ralphson, G. Harvey (George Harvey)",1879.0,0.078572944,0.6341916922687394,5.318119993844216
1018,PG2020,Tarzan the Terrible,"Burroughs, Edgar Rice",1875.0,0.07455487,0.7495975705763227,5.147494476813453
1019,PG20219,The Lion's Brood,"Osborne, Duffield",1858.0,0.06849038,0.6335338785716759,4.276666119016055
1020,PG2021,Nostromo: A Tale of the Seaboard,"Conrad, Joseph",1857.0,0.07389975,0.8516360100595811,6.747586526829315
1021,PG20223,"Two Boys in Wyoming: A Tale of Adventure: (Northwest Series, No. 3)","Ellis, Edward Sylvester",1840.0,0.07243542,0.6630143452530356,4.356708826689592
1022,PG20225,The Story of a Play: A Novel,"Howells, William Dean",1837.0,0.07006223,0.6612997169947924,4.158883083359672
1023,PG20230,Jane Journeys On,"Mitchell, Ruth Comfort",1882.0,0.07385277,0.6578542865612439,5.342334251964811
1024,PG20238,The Great Amulet,"Diver, Maud",1867.0,0.07040867,0.831205384455867,4.248495242049359
1025,PG20261,The Adventures of Harry Revel,"Quiller-Couch, Arthur",1863.0,0.08361912,0.602821981233954,4.882801922586371
1026,PG2026,The Coming Conquest of England,"Niemann, August",1839.0,0.07996482,0.7444108754324008,4.30406509320417
1027,PG20280,The Hill: A Romance of Friendship,"Vachell, Horace Annesley",1861.0,0.07626097,0.6831390336026268,4.330733340286331
1028,PG2028,The Yellow Claw,"Rohmer, Sax",1883.0,0.077249795,0.7325418947346201,5.424950017481403
1029,PG20295,My New Curate,"Sheehan, Patrick Augustine",1852.0,0.0872926,0.7967572555082828,5.424950017481403
1030,PG2029,Lahoma,"Ellis, J. Breckenridge (John Breckenridge)",1870.0,0.08038101,0.6717832146375682,3.8501476017100575
1031,PG20305,Marion's Faith.,"King, Charles",1844.0,0.07746768,0.7574662311819175,4.962844630259907
1032,PG20323,That Stick,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,0.07680394,0.6101005339167623,4.110873864173311
1033,PG20367,The Coming of the King,"Babcock, Bernie",1868.0,0.084477864,0.7568874184740182,4.3694478524670215
1034,PG2037,Novel Notes,"Jerome, Jerome K. (Jerome Klapka)",1859.0,0.08244614,0.6427970690282943,4.787491742782046
1035,PG20383,Marriage à la mode,"Ward, Humphry, Mrs.",1851.0,0.06724966,0.6947334766549252,4.605170185988092
1036,PG20399,Kate Carnegie and Those Ministers,"Maclaren, Ian",1850.0,0.08394084,0.765804795535859,4.499809670330265
1037,PG203,Uncle Tom's Cabin,"Stowe, Harriet Beecher",1811.0,0.08636018,0.8645437815042398,8.318254328798846
1038,PG20418,Lords of the North,"Laut, Agnes C.",1871.0,0.083973795,0.789635705945569,5.170483995038151
1039,PG2042,Something New,"Wodehouse, P. G. (Pelham Grenville)",1881.0,0.06691694,0.6872519972877443,5.389071729816501
1040,PG20449,The Plum Tree,"Phillips, David Graham",1867.0,0.071020745,0.6409522398090143,4.343805421853684
1041,PG20451,"The Confessions of Artemas Quibble: Being the Ingenuous and Unvarnished History of Artemas Quibble, Esquire, One-Time Practitioner in the New York Criminal Courts, Together with an Account of the Divers Wiles, Tricks, Sophistries, Technicalities, and Sundry Artifices of Himself and Others of the Fraternity, Commonly Yclept ""Shysters"" or ""Shyster Lawyers""","Train, Arthur Cheney",1875.0,0.0828162,0.4810125510644222,4.3694478524670215
1042,PG20485,The Lunatic at Large,"Clouston, J. Storer (Joseph Storer)",1870.0,0.07148043,0.6499568189870226,4.477336814478207
1043,PG204,The innocence of Father Brown,"Chesterton, G. K. (Gilbert Keith)",1874.0,0.07499437,0.7166298481774805,7.152268856032539
1044,PG20519,Highways in Hiding,"Smith, George O. (George Oliver)",1911.0,0.08066439,0.7354752964214795,5.493061443340548
1045,PG20524,Culm Rock: The Story of a Year: What it Brought and What it Taught,"Gaylord, Glance",1847.0,0.083809845,0.6551457193701284,4.31748811353631
1046,PG20532,Love Among the Chickens: A Story of the Haps and Mishaps on an English Chicken Farm,"Wodehouse, P. G. (Pelham Grenville)",1881.0,0.079160355,0.6168669014624788,5.659482215759621
1047,PG20533,Jill the Reckless,"Wodehouse, P. G. (Pelham Grenville)",1881.0,0.076316655,0.8416227620092843,5.214935757608986
1048,PG20537,The Argonauts,"Orzeszkowa, Eliza",1842.0,0.07178964,0.7248529279101213,4.248495242049359
1049,PG20548,The Secret of the Storm Country,"White, Grace Miller",1869.0,0.07767449,0.8085722211547594,4.897839799950911
1050,PG20561,Little Ferns For Fanny's Little Friends,"Fern, Fanny",1811.0,0.096241415,0.6991589732591592,5.932245187448011
1051,PG20569,Dulcibel: A Tale of Old Salem,"Peterson, Henry",1818.0,0.074614145,0.7394788268275059,5.147494476813453
1052,PG2057,The Last of the Plainsmen,"Grey, Zane",1872.0,0.07811043,0.6121987339335284,4.77912349311153
1053,PG20588,The Wonder Island Boys: Exploring the Island,"Finlay, Roger T. (Roger Thompson)",1860.0,0.10861425,0.6543793337847897,4.727387818712341
1054,PG2059,The Little Shepherd of Kingdom Come,"Fox, John, Jr.",1862.0,0.08633417,0.7108108466359111,4.700480365792417
1055,PG20610,The Complete Prose Works of Martin Farquhar Tupper,"Tupper, Martin Farquhar",1810.0,0.080847114,0.887795736310197,5.010635294096256
1056,PG20611,Mr. Grex of Monte Carlo,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,0.073343724,0.7014223718456323,5.313205979041787
1057,PG20614,The Wonder Island Boys: The Mysteries of the Caverns,"Finlay, Roger T. (Roger Thompson)",1860.0,0.099667005,0.5548514150527135,4.59511985013459
1058,PG20626,Torchy,"Ford, Sewell",1868.0,0.07678116,0.7152130343977596,4.882801922586371
1059,PG20627,"Torchy, Private Sec.","Ford, Sewell",1868.0,0.07589355,0.7778682638681733,5.3471075307174685
1060,PG20628,Torchy and Vee,"Ford, Sewell",1868.0,0.08306887,0.7484294515293215,5.087596335232384
1061,PG20629,Torchy As A Pa,"Ford, Sewell",1868.0,0.081847,0.7545895832218654,4.941642422609304
1062,PG20632,Molly Brown's Orchard Home,"Speed, Nell",1878.0,,,4.465908118654584
1063,PG2063,The Trail of the White Mule,"Bower, B. M.",1871.0,0.07372997,0.587794783742137,4.356708826689592
1064,PG20641,"Through Three Campaigns: A Story of Chitral, Tirah and Ashanti","Henty, G. A. (George Alfred)",1832.0,0.0807478,0.7492233749101702,4.406719247264253
1065,PG20650,Left End Edwards,"Barbour, Ralph Henry",1870.0,0.09331385,0.7417957959994236,4.189654742026425
1066,PG20651,A Jolly Fellowship,"Stockton, Frank R.",1834.0,0.09335623,0.7176755970147461,4.5217885770490405
1067,PG2065,"Dick Hamilton's Airship; Or, A Young Millionaire in the Clouds","Garis, Howard Roger",1873.0,0.08308189,0.6865797278929034,4.189654742026425
1068,PG2066,Wildfire,"Grey, Zane",1872.0,0.086322956,0.7918836467653677,5.056245805348308
1069,PG2068,Keziah Coffin,"Lincoln, Joseph Crosby",1870.0,0.08607872,0.7550385552026413,4.51085950651685
1070,PG20697,Prairie Folks,"Garland, Hamlin",1860.0,0.07606082,0.634567848367761,4.605170185988092
1071,PG20707,The Black Star Passes,"Campbell, John W., Jr. (John Wood)",1910.0,0.079107516,0.6548147970781247,5.198497031265826
1072,PG2070,To the Last Man,"Grey, Zane",1872.0,0.08701493,0.7881932205527705,5.840641657373398
1073,PG20710,"Pluck on the Long Trail; Or, Boy Scouts in the Rockies","Sabin, Edwin L. (Edwin Legrand)",1870.0,0.111814566,0.7360237654674741,4.7535901911063645
1074,PG20714,Other Main-Travelled Roads,"Garland, Hamlin",1860.0,0.08179493,0.7104528155012196,4.859812404361672
